employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-69998135,Stephen,Lewis,Male,New York,Rochester,2020-02-19,Operations,Operations Manager,Bachelor,114787,Needs Improvement,No,1993-06-07,
00-92425589,Melanie,Harrison,Female,New York,Buffalo,2023-03-06,Operations,Operations Manager,Bachelor,95154,Good,Yes,1999-10-10,
00-93028933,Frank,Castro,Male,New York,New York City,2019-04-30,Marketing,Content Creator,High School,56988,Satisfactory,Yes,1975-03-03,
00-12019224,Jennifer,Cobb,Female,New York,Rochester,2018-01-02,Operations,Inventory Specialist,High School,54313,Satisfactory,Yes,1996-02-08,
00-36125123,Christopher,Meyer,Male,New York,Rochester,2019-12-11,Operations,Logistics Coordinator,Bachelor,69200,Satisfactory,No,1996-05-26,
00-49487002,Lisa,White,Male,New York,Buffalo,2020-09-08,Customer Service,Support Specialist,Bachelor,62299,Satisfactory,Yes,1998-01-09,
00-86164272,Jennifer,Allen,Male,Virginia,Virginia Beach,2020-02-19,IT,Software Developer,Bachelor,85286,Good,No,1979-07-01,
00-62132081,Robert,Price,Male,Illinois,Chicago,2021-12-06,Operations,Inventory Specialist,High School,60500,Satisfactory,No,1993-07-25,
00-41417664,Sandra,Norton,Female,Pennsylvania,Philadelphia,2020-05-16,Sales,Sales Specialist,Master,73509,Excellent,No,2003-12-21,
00-79798454,Timothy,Brown,Male,New York,Buffalo,2023-05-08,Operations,Inventory Specialist,Bachelor,64778,Satisfactory,No,1974-05-26,
00-73414980,Anna,Wolfe,Male,North Carolina,Raleigh,2020-12-12,Customer Service,Help Desk Technician,Bachelor,73308,Good,Yes,1988-03-18,
00-96011916,Christopher,Andrews,Male,Michigan,Detroit,2019-12-21,Operations,Logistics Coordinator,Bachelor,69594,Good,Yes,1974-07-21,
00-58866576,Cheryl,Anthony,Female,New York,Rochester,2015-11-19,IT,Software Developer,Master,81735,Good,No,1976-07-24,
00-34241075,Daniel,Velasquez,Female,New York,Buffalo,2018-02-01,Operations,Inventory Specialist,Bachelor,59171,Good,No,1981-03-09,
00-70998022,Jacob,Miller,Male,New York,New York City,2023-11-17,Operations,Inventory Specialist,High School,60570,Good,No,1985-12-04,
00-89819497,Julia,Perez,Male,New York,Buffalo,2017-10-25,Operations,Inventory Specialist,Bachelor,73686,Good,No,1988-09-13,
00-27810833,Laura,Brown,Male,New York,Buffalo,2019-07-27,Operations,Logistics Coordinator,Bachelor,62513,Good,No,1997-09-06,
00-58117953,James,Johnson,Male,New York,New York City,2019-01-26,Sales,Sales Representative,Bachelor,69043,Satisfactory,Yes,1986-04-25,
00-87485535,Russell,Edwards,Male,New York,Rochester,2020-01-06,HR,HR Coordinator,Bachelor,66084,Good,Yes,1982-07-11,
00-11971999,Susan,Scott,Female,New York,New York City,2018-09-13,Operations,Inventory Specialist,High School,63807,Satisfactory,No,1973-11-28,
00-10784416,Vanessa,Miller,Female,New York,Rochester,2022-07-03,Customer Service,Support Specialist,Bachelor,54689,Satisfactory,No,1995-09-26,
00-28683135,Kristen,Hoffman,Female,Michigan,Detroit,2024-04-29,Sales,Sales Consultant,Bachelor,68623,Satisfactory,No,1982-11-14,
00-55045402,Kelly,Cochran,Female,North Carolina,Greensboro,2020-02-21,Operations,Logistics Coordinator,Bachelor,53758,Satisfactory,No,1980-06-11,
00-75318117,Ashley,Mcdonald,Male,New York,Rochester,2019-08-04,Sales,Sales Specialist,Master,76170,Good,No,2006-02-05,
00-28517985,Ashley,Grimes,Male,New York,Buffalo,2019-05-31,Operations,Logistics Coordinator,Bachelor,64902,Good,No,2003-07-06,
00-34813934,David,Scott,Male,New York,New York City,2023-12-15,Customer Service,Support Specialist,High School,65707,Satisfactory,No,1998-11-12,
00-96567889,Katie,Gutierrez,Female,New York,Rochester,2020-09-24,Sales,Sales Specialist,PhD,88743,Satisfactory,No,1978-04-25,
00-91678422,Susan,Mcguire,Male,Virginia,Virginia Beach,2022-07-07,Sales,Sales Representative,Bachelor,83602,Satisfactory,No,1963-06-10,
00-68484362,Donald,Wells,Male,Michigan,Detroit,2017-10-20,Sales,Sales Specialist,PhD,68700,Excellent,Yes,1964-06-17,
00-90954568,Lisa,Miller,Male,New York,Buffalo,2024-11-25,Operations,Inventory Specialist,High School,68710,Satisfactory,Yes,1979-01-22,
00-88871018,Jessica,Jones,Female,New York,New York City,2016-04-04,IT,Software Developer,Master,103326,Good,No,1992-08-26,
00-45478283,Brandon,Bell,Male,New York,New York City,2022-07-24,Operations,Operations Analyst,Master,80596,Satisfactory,No,1987-03-09,
00-27702023,Cheryl,Walker,Male,North Carolina,Charlotte,2016-03-07,Finance,Financial Analyst,Bachelor,86277,Good,No,1983-06-11,
00-49412831,Taylor,Phillips,Female,Ohio,Columbus,2018-12-20,Sales,Sales Consultant,PhD,115852,Good,No,1965-04-23,
00-68400503,Kristen,Chandler,Male,New York,Rochester,2023-06-09,Operations,Logistics Coordinator,Bachelor,67918,Excellent,No,1976-09-03,
00-87574875,Alexandria,Keith,Female,New York,New York City,2017-03-30,Operations,Logistics Coordinator,Bachelor,59720,Needs Improvement,No,1989-11-19,
00-10008169,Monica,Hernandez,Female,New York,New York City,2022-07-12,Operations,Inventory Specialist,Bachelor,56826,Good,Yes,1982-02-25,
00-16681498,Richard,Nelson,Female,New York,New York City,2016-07-18,Customer Service,Support Specialist,High School,55408,Good,Yes,1983-08-17,
00-55925432,Benjamin,Patterson,Male,New York,Rochester,2019-03-12,Marketing,Marketing Manager,Master,109231,Good,No,1980-12-07,
00-33042106,Amy,Fritz,Male,New York,Rochester,2017-12-29,Operations,Logistics Coordinator,Bachelor,64057,Excellent,Yes,1983-12-17,
00-73082694,Patricia,Galvan,Male,New York,New York City,2024-07-02,IT,System Administrator,Master,71700,Good,No,1982-11-17,
00-85160586,Amy,Ponce,Male,New York,New York City,2021-04-26,Operations,Inventory Specialist,Bachelor,62964,Needs Improvement,Yes,1997-09-12,
00-47580770,Jeremy,Morse,Male,New York,Rochester,2015-10-18,Operations,Inventory Specialist,Bachelor,64658,Excellent,Yes,2000-01-28,
00-79816122,Crystal,Horn,Male,New York,New York City,2022-05-28,Marketing,SEO Specialist,Bachelor,93209,Good,No,1973-03-13,
00-31598016,Devin,Williams,Female,New York,Rochester,2022-05-02,Operations,Logistics Coordinator,Bachelor,61976,Good,No,1997-05-08,
00-42261979,Sean,Wallace,Male,New York,New York City,2016-04-10,Finance,Financial Analyst,Master,90841,Good,No,2002-10-29,
00-62275935,Brendan,Ward,Female,New York,New York City,2024-08-14,IT,IT Support Specialist,Bachelor,54364,Good,No,1980-02-20,
00-60082221,Michael,Diaz,Male,Illinois,Chicago,2015-05-25,Marketing,SEO Specialist,Bachelor,70890,Excellent,No,1972-04-21,
00-57168440,Jamie,White,Male,New York,Rochester,2024-10-27,Sales,Sales Representative,Bachelor,83021,Satisfactory,Yes,1989-03-24,
00-17919095,Brooke,Fernandez,Male,Michigan,Grand Rapids,2016-05-01,Operations,Inventory Specialist,High School,55729,Satisfactory,No,1993-01-11,
00-10137666,Kathy,Rodriguez,Male,Michigan,Detroit,2021-06-29,Operations,Operations Analyst,Bachelor,92766,Good,No,1982-09-11,
00-24657555,Holly,Cross,Male,New York,New York City,2024-08-31,Sales,Sales Consultant,PhD,81530,Satisfactory,No,1970-01-27,
00-52276352,Carol,Preston,Male,Michigan,Warren,2017-02-06,Customer Service,Support Specialist,High School,60361,Good,No,1978-05-03,
00-15854522,Christopher,Garcia,Female,New York,New York City,2022-10-11,Sales,Sales Representative,Bachelor,75244,Excellent,Yes,1976-08-03,
00-69134843,Shelly,Davis,Female,New York,Buffalo,2016-12-25,Customer Service,Support Specialist,Bachelor,59522,Satisfactory,Yes,1997-03-21,
00-36791143,Andrew,Murphy,Male,Pennsylvania,Allentown,2015-04-18,Operations,Inventory Specialist,High School,61777,Satisfactory,No,1989-11-26,
00-67738851,Sherri,Fleming,Male,New York,New York City,2020-01-20,Operations,Logistics Coordinator,Bachelor,68797,Good,No,1984-10-15,
00-10617870,Jacqueline,Jackson,Male,New York,New York City,2024-01-09,Operations,Operations Analyst,Master,71017,Good,Yes,1971-10-07,
00-97730855,Jennifer,Watson,Female,New York,Rochester,2016-03-26,Customer Service,Support Specialist,High School,59725,Satisfactory,Yes,1984-05-01,
00-51910609,Lisa,Randolph,Male,New York,New York City,2020-09-12,Finance,Financial Analyst,Bachelor,88648,Good,No,1978-10-15,
00-49330568,Christopher,Thompson,Male,North Carolina,Raleigh,2017-01-01,IT,IT Support Specialist,Bachelor,70025,Good,No,1981-12-02,
00-86166812,Christopher,Taylor,Male,Pennsylvania,Philadelphia,2020-06-08,IT,Software Developer,Master,81546,Satisfactory,Yes,1981-12-24,
00-84535522,Lee,Leon,Male,New York,New York City,2020-07-25,Finance,Accounts Payable Specialist,Bachelor,69142,Satisfactory,No,1972-05-27,
00-27650310,Monica,Brown,Female,Illinois,Chicago,2020-02-27,Sales,Sales Specialist,Bachelor,59290,Good,No,2002-08-01,
00-25511151,Robert,Burnett,Female,Virginia,Richmond,2019-12-01,Customer Service,Help Desk Technician,High School,64944,Good,No,1974-08-23,
00-93806250,Christian,Rodriguez,Male,Pennsylvania,Allentown,2023-03-20,Operations,Inventory Specialist,Bachelor,67360,Good,No,1983-12-30,
00-73637312,Jennifer,White,Female,New York,Buffalo,2017-11-16,Operations,Operations Analyst,Bachelor,86546,Satisfactory,No,1984-04-10,
00-82265483,Tammy,Pena,Female,Virginia,Norfolk,2016-09-07,Sales,Sales Representative,Bachelor,63372,Satisfactory,Yes,1976-08-26,
00-19492312,Jordan,Schultz,Male,New York,Buffalo,2015-08-13,Sales,Sales Representative,Bachelor,66592,Good,No,1965-08-13,
00-30633166,Antonio,Campbell,Male,New York,Buffalo,2018-12-14,Operations,Inventory Specialist,High School,65246,Good,Yes,1991-09-20,
00-91976681,Travis,Hubbard,Female,New York,Buffalo,2019-09-14,Sales,Sales Specialist,Bachelor,82342,Good,No,1983-02-16,
00-19223541,Megan,Ford,Male,New York,New York City,2019-07-20,Operations,Inventory Specialist,Bachelor,60273,Good,No,2002-04-28,
00-58310738,Sarah,Erickson,Male,Michigan,Grand Rapids,2019-08-03,IT,System Administrator,Master,72644,Good,No,1968-08-06,
00-42474862,Michael,Johnson,Male,New York,New York City,2018-03-25,Customer Service,Support Specialist,Bachelor,63393,Good,Yes,1980-07-16,
00-81127300,Karen,Jones,Male,New York,Rochester,2016-01-04,Operations,Operations Analyst,Bachelor,71011,Good,No,1978-07-24,
00-68441314,Philip,Bernard,Male,Pennsylvania,Pittsburgh,2015-08-15,Operations,Inventory Specialist,Bachelor,68880,Good,No,2004-12-22,
00-36005508,Tara,Mejia,Male,New York,Buffalo,2020-01-05,Operations,Logistics Coordinator,Bachelor,60002,Excellent,No,2006-02-14,
00-43738434,Hannah,Riley,Male,New York,Buffalo,2023-01-02,Sales,Sales Representative,Bachelor,60234,Good,No,1993-03-23,
00-36203586,Michael,Pace,Male,Michigan,Grand Rapids,2020-11-16,Operations,Logistics Coordinator,Bachelor,63401,Good,No,1999-03-02,
00-40581711,Ross,Hunter,Male,New York,Buffalo,2018-09-12,Sales,Sales Consultant,PhD,84262,Satisfactory,No,1997-02-20,
00-49985512,Kathleen,Brown,Female,Illinois,Aurora,2019-07-17,Marketing,Content Creator,Bachelor,65205,Satisfactory,No,1969-05-11,
00-16366328,Courtney,Browning,Male,New York,New York City,2018-12-14,Finance,Accountant,Bachelor,93945,Good,No,1987-10-30,
00-69637432,Veronica,Rogers,Male,New York,New York City,2024-08-12,Customer Service,Help Desk Technician,High School,82226,Needs Improvement,No,1986-05-21,
00-62811125,Patricia,Moyer,Male,New York,New York City,2018-05-11,Operations,Logistics Coordinator,Bachelor,59548,Needs Improvement,Yes,2006-05-29,
00-57303591,Kathleen,Sanchez,Male,New York,New York City,2016-05-16,Operations,Logistics Coordinator,Bachelor,61221,Good,Yes,1996-09-13,
00-37647507,Ashley,Thomas,Male,New York,Rochester,2020-05-11,Sales,Sales Representative,Bachelor,80821,Needs Improvement,No,1980-11-13,
00-11306363,Chad,Brown,Male,New York,New York City,2020-12-17,Sales,Sales Specialist,Bachelor,69925,Good,No,1982-04-03,
00-53560692,Ashley,Lane,Male,New York,New York City,2016-08-23,Marketing,Content Creator,High School,58539,Good,No,1969-05-27,
00-51536803,Raymond,Patterson,Female,New York,Buffalo,2022-11-29,Finance,Accountant,Bachelor,83947,Good,Yes,2005-06-13,
00-23652183,Madison,Brown,Female,Michigan,Warren,2023-07-19,IT,IT Support Specialist,Bachelor,59661,Good,No,2004-01-31,
00-23437484,Jennifer,Woods,Female,New York,Buffalo,2019-01-17,Finance,Accounts Payable Specialist,Bachelor,62067,Satisfactory,Yes,1978-06-22,
00-22717763,Heather,Allen,Male,New York,New York City,2021-06-24,Sales,Sales Specialist,PhD,84478,Good,No,1970-02-18,
00-29102432,Joseph,Frazier,Female,Ohio,Cincinnati,2018-09-18,Marketing,Marketing Coordinator,Bachelor,53098,Good,No,1991-10-18,
00-69751747,Stephanie,Bates,Male,New York,Buffalo,2022-07-27,Operations,Inventory Specialist,High School,61921,Satisfactory,No,1999-06-11,
00-33776348,Keith,Carpenter,Female,New York,Buffalo,2017-12-17,Customer Service,Support Specialist,High School,60871,Good,No,1983-12-02,
00-93346861,Nicholas,Walker,Male,Michigan,Warren,2018-01-02,Customer Service,Help Desk Technician,High School,70470,Satisfactory,No,2001-03-17,
00-45976961,Travis,Bennett,Male,New York,New York City,2022-11-05,Customer Service,Help Desk Technician,Bachelor,76794,Satisfactory,Yes,1976-03-15,
00-33773513,Eric,Murphy,Male,New York,New York City,2024-03-20,Operations,Inventory Specialist,Bachelor,69716,Good,Yes,1965-02-22,
00-28150688,Cynthia,Poole,Female,Pennsylvania,Philadelphia,2017-01-27,Sales,Sales Consultant,Master,85890,Excellent,No,2001-11-11,
00-85952511,Jason,Gray,Male,New York,Rochester,2018-04-03,Operations,Operations Analyst,Bachelor,58707,Needs Improvement,No,2002-07-19,
00-31194143,Rachel,White,Female,New York,Rochester,2023-02-08,Operations,Inventory Specialist,High School,55954,Excellent,No,2004-06-10,
00-20595135,Amanda,White,Female,New York,Rochester,2018-01-23,IT,System Administrator,Master,81368,Satisfactory,Yes,1981-08-22,
00-34574296,Jacob,Valentine,Female,New York,New York City,2023-09-13,IT,Software Developer,Bachelor,87721,Excellent,Yes,1980-07-28,
00-97869173,Edward,Mccormick,Male,Illinois,Naperville,2022-04-23,HR,Recruiter,High School,61674,Excellent,No,2005-01-22,
00-69076543,Melissa,Jones,Female,North Carolina,Charlotte,2021-09-26,Operations,Inventory Specialist,Bachelor,59177,Satisfactory,No,2002-08-18,
00-14293708,Anthony,Williams,Male,New York,Buffalo,2019-11-22,Sales,Sales Representative,Bachelor,79855,Good,No,1976-01-09,
00-76077091,Robert,Rhodes,Male,New York,Rochester,2016-05-10,Operations,Operations Analyst,Master,76364,Needs Improvement,No,1964-09-24,
00-35670862,Adam,Duran,Male,New York,New York City,2023-07-16,Operations,Logistics Coordinator,Bachelor,69899,Excellent,No,1992-03-22,
00-83919680,Robin,Dixon,Male,New York,Rochester,2015-03-30,Operations,Logistics Coordinator,Bachelor,58758,Good,Yes,2000-02-29,
00-89173318,Edward,Leach,Male,New York,New York City,2022-02-02,Operations,Logistics Coordinator,Bachelor,64282,Excellent,Yes,1973-08-17,
00-40950556,Philip,Robinson,Male,North Carolina,Raleigh,2022-02-19,Sales,Sales Specialist,Master,60438,Satisfactory,No,1979-05-31,
00-11304964,Sara,Campbell,Male,Illinois,Aurora,2024-09-04,Operations,Inventory Specialist,High School,68428,Satisfactory,No,1988-09-03,
00-93488889,Susan,Mclean,Male,North Carolina,Charlotte,2017-06-16,Marketing,SEO Specialist,High School,61225,Satisfactory,Yes,2005-12-17,
00-11638103,Karen,Ferrell,Male,New York,New York City,2017-07-22,IT,System Administrator,Master,73451,Good,No,1991-02-23,
00-10403216,Tina,Hayes,Male,Ohio,Columbus,2017-11-09,IT,IT Support Specialist,High School,67313,Needs Improvement,No,1984-04-26,
00-38791442,Michelle,Miller,Male,New York,New York City,2019-08-05,Customer Service,Customer Service Manager,Master,93253,Good,No,1983-03-19,
00-48146203,Brittney,Henderson,Female,Pennsylvania,Pittsburgh,2016-03-02,Finance,Financial Analyst,Bachelor,89497,Satisfactory,No,1991-04-22,
00-94135858,Brandon,Ashley,Female,New York,Buffalo,2021-03-29,Customer Service,Help Desk Technician,High School,66598,Needs Improvement,Yes,1979-08-20,
00-97770504,Emily,Khan,Male,New York,Buffalo,2018-10-18,Operations,Logistics Coordinator,Bachelor,61302,Satisfactory,Yes,2004-09-09,
00-33389105,Nicole,Thomas,Female,New York,Buffalo,2024-05-15,IT,Software Developer,Master,100934,Good,Yes,1989-01-11,
00-42699596,Abigail,Jones,Female,Michigan,Warren,2023-06-18,Marketing,Marketing Coordinator,Bachelor,58597,Good,Yes,1979-04-26,
00-55696789,Steven,Johnson,Female,Michigan,Warren,2017-08-05,Sales,Sales Consultant,Bachelor,76247,Satisfactory,Yes,1982-07-18,
00-19484050,Aaron,Wallace,Female,Pennsylvania,Philadelphia,2015-02-03,Customer Service,Support Specialist,High School,63086,Good,No,1965-12-14,
00-86422833,Max,Martin,Female,North Carolina,Greensboro,2024-09-17,Operations,Logistics Coordinator,Bachelor,63304,Excellent,Yes,1977-09-22,
00-12579877,Andrea,White,Male,New York,New York City,2019-06-07,Sales,Sales Consultant,Bachelor,108289,Needs Improvement,Yes,1985-10-26,
00-83483941,Susan,Garcia,Female,New York,Rochester,2016-10-17,Marketing,Content Creator,High School,58292,Good,No,1989-07-07,
00-68952764,Jessica,Jackson,Male,New York,New York City,2019-05-09,Finance,Accounts Payable Specialist,Bachelor,64372,Excellent,Yes,1990-12-27,
00-42431822,Renee,Floyd,Female,New York,New York City,2024-07-09,Marketing,Content Creator,Bachelor,61357,Good,No,1969-08-12,
00-26818338,Renee,Sharp,Male,Florida,Orlando,2022-09-07,IT,IT Support Specialist,Bachelor,64341,Good,Yes,1966-12-27,
00-36017491,Ariana,Hamilton,Female,New York,Buffalo,2020-10-09,Operations,Inventory Specialist,Bachelor,57285,Good,No,1971-12-24,
00-87987635,Wesley,Lewis,Male,New York,New York City,2022-05-16,Sales,Sales Consultant,Master,90773,Good,Yes,1999-05-16,
00-40202787,Andrea,Miller,Male,North Carolina,Greensboro,2015-08-03,IT,Software Developer,Master,93612,Satisfactory,No,1987-09-09,
00-71535643,Lawrence,Brady,Male,New York,Buffalo,2018-09-09,Customer Service,Support Specialist,Bachelor,60331,Needs Improvement,No,1995-09-17,
00-54035727,Thomas,Padilla,Female,New York,Buffalo,2015-02-04,Sales,Sales Representative,Bachelor,63606,Needs Improvement,Yes,1986-06-15,
00-56699561,Angela,Williams,Male,New York,New York City,2023-01-19,Sales,Sales Consultant,Bachelor,91155,Satisfactory,Yes,1970-05-05,
00-38523490,Victoria,Morgan,Female,New York,New York City,2024-03-27,IT,System Administrator,Master,92815,Good,No,1980-10-18,
00-27449362,Amanda,Stokes,Male,New York,Rochester,2023-08-08,Customer Service,Help Desk Technician,High School,78916,Good,No,1978-09-04,
00-24195922,Jason,Kelley,Female,New York,Buffalo,2019-05-17,Operations,Logistics Coordinator,Bachelor,64087,Satisfactory,No,1962-08-27,
00-88129878,Sherri,Romero,Male,New York,New York City,2016-07-31,HR,Recruiter,Bachelor,67294,Satisfactory,No,1972-05-13,
00-86864099,Rachel,Lara,Female,North Carolina,Greensboro,2022-04-11,Operations,Operations Analyst,Master,73593,Good,No,1988-12-15,
00-39705384,Suzanne,Collins,Female,New York,Rochester,2018-01-20,Marketing,Marketing Coordinator,Bachelor,60026,Good,No,1978-11-18,
00-12044584,Cody,Palmer,Female,New York,Rochester,2022-03-03,Sales,Sales Consultant,PhD,104741,Satisfactory,Yes,1991-08-22,
00-15346404,Karen,Martin,Female,New York,New York City,2021-01-20,HR,HR Assistant,High School,53364,Satisfactory,No,1977-02-12,
00-16227011,Andrea,Gilbert,Male,New York,Buffalo,2018-07-15,IT,IT Support Specialist,High School,59298,Needs Improvement,No,1996-04-27,
00-82613651,Colleen,Roberson,Female,New York,Rochester,2020-03-24,Sales,Sales Representative,Bachelor,57824,Good,Yes,1990-06-17,
